video_id,Like,No like,From 1 from 10,From 11 to 100,From 101 to 1K,More than 1K
YSJi3Jdcx0w,240,74,232,8,0,0
YSX_WtYf8kA,277,424,120,116,39,2
YSv35-ZrJSo,35,41,35,0,0,0
YT_fmcr1s0k,2,0,2,0,0,0
YTjDK-GGySM,44,16,39,5,0,0
YTuuKjxBo4Y,141,6,141,0,0,0
YUXXo1zUP8g,5,0,5,0,0,0
YVZTDm0vdAI,4,47,4,0,0,0
YVi40Phopo0,358,1242,262,84,11,1
YW18HxZ7MIo,19,27,18,1,0,0
YWr0e1kBFrY,0,1,0,0,0,0
YXxV8XIPY6o,12,53,12,0,0,0
YY7U8OFCYyA,135,421,119,16,0,0
YZlXiqzh1iw,0,4,0,0,0,0
Y_ifM68YJJc,218,766,194,21,3,0
Y_omT5v3oQc,364,1216,239,110,14,1
Y_xpf0gbUkM,87,48,81,6,0,0
Y_xw8m5xRig,25,20,25,0,0,0
YalNt47_JUo,4,4,4,0,0,0
YbAd4h5TPGw,17,10,17,0,0,0
Yc8QYoNnU1I,13,8,13,0,0,0
YciY67GpIzQ,47,159,45,2,0,0
Ycyml1jgxP8,133,24,116,16,1,0
YdCL8JLW_uM,63,81,63,0,0,0
YdJ1Qe_ZdaA,59,38,55,4,0,0
Yet2vAsw5h4,113,6,113,0,0,0
Yf4USFKTWWo,17,12,17,0,0,0
Yfj2xFtiiFA,117,308,102,13,2,0
Yga15GXctYw,76,133,67,8,1,0
Ygwc8X4FUsg,1,1,1,0,0,0
Ygzm0XzYSiE,16,14,15,1,0,0
Yhat0tMl4NE,1,0,1,0,0,0
Yj6qzLesf-4,32,51,32,0,0,0
YjKagEuTBDM,2,5,2,0,0,0
Yjd3mcbUggM,0,4,0,0,0,0
Yk63BmAjtXk,39,39,37,2,0,0
YkHduCC5sUM,9,6,9,0,0,0
YkQvG5076po,1,1,1,0,0,0
YkcJ9p2Apzw,0,5,0,0,0,0
Ykh7wklkrLY,2,6,2,0,0,0
YlHdo8dfRK8,96,11,86,10,0,0
YlUGexRVyuQ,14,46,12,2,0,0
YmN_LgGth4c,2,6,2,0,0,0
YmouY7mt70E,274,1306,196,69,9,0
YnMQA9mx0bg,21,7,21,0,0,0
YnPP3V-vGzA,0,1,0,0,0,0
YnSgo9-2br4,94,165,93,1,0,0
YnrXrZqUjjQ,42,54,37,5,0,0
YnsVg0r-8LY,0,3,0,0,0,0
YnvhfjsFmF4,71,19,71,0,0,0
YoCrbf34ntw,3,25,3,0,0,0
YozKGaebFPQ,376,889,236,111,27,2
Yp2DOjM7ztA,51,18,41,9,1,0
YqIqG9ChS6o,2,2,2,0,0,0
YqS10kp4IsY,27,44,26,1,0,0
YqoEXe69bJ8,0,1,0,0,0,0
Yr3_WhGooNA,5,0,5,0,0,0
YrAdAmsmAgM,86,262,80,6,0,0
YrE2fu7d_nE,7,3,7,0,0,0
Yre8SylAx5w,165,224,148,17,0,0
Yryq2kZ8GEs,3,2,3,0,0,0
YsAZMYHTVyA,28,32,27,1,0,0
Ysmf-2Tn4mA,31,225,27,4,0,0
Yt1Aku_KxUI,12,12,12,0,0,0
YtEf4zlRk68,54,244,43,10,1,0
YtNfOpEHo0Q,105,308,105,0,0,0
YuSpKXSMzOo,21,6,20,1,0,0
Yv9akYVbkOM,0,5,0,0,0,0
Yw8MP1JD14Y,0,1,0,0,0,0
YwRlmGUyA_k,19,41,18,1,0,0
YwrmWV1sLvI,309,103,297,12,0,0
YwsdqDaqznU,49,94,47,2,0,0
YxdopETGY9o,45,24,45,0,0,0
Yxp893S1A5M,54,178,47,6,1,0
YyC2MkAmjRA,95,251,77,17,1,0
YyKwTug7tCM,139,110,135,4,0,0
YysJsIJnmuc,6,12,6,0,0,0
Yz-WrRkUK-c,3,8,3,0,0,0
YzSpZ3Ed1so,0,1,0,0,0,0
Yzfrc31bmEw,162,739,135,22,5,0
Z-8TfIy9ENk,149,899,133,16,0,0
Z-kH8HkLZxY,19,1,12,5,2,0
Z0DC7R2iAgs,0,5,0,0,0,0
Z0SxPupda_A,213,1114,171,36,6,0
Z0bncR4qz9I,35,25,35,0,0,0
Z1PemG0p6j4,11,12,11,0,0,0
Z1yKJp2xTto,141,415,125,13,3,0
Z2CHer0bOF4,0,9,0,0,0,0
Z2CKG5AOado,68,28,66,2,0,0
Z2_2DY3n6Vc,2,38,2,0,0,0
Z2tQDG5Z924,40,160,40,0,0,0
Z3ulCjQ4dpI,1,0,1,0,0,0
Z4BTKeXXQoA,298,78,274,21,3,0
Z4DYGR0-NmQ,1,0,1,0,0,0
Z4KEb7b0s00,76,243,65,10,1,0
Z4aUJR43RpA,136,179,120,16,0,0
Z4mCGJEQ17Y,103,118,103,0,0,0
Z5B81lb8eNI,8,2,8,0,0,0
Z5GgNUehT8s,107,526,97,10,0,0
Z6KEa2ov8QI,2,1,2,0,0,0
Z6r6qQqOAK8,24,144,23,1,0,0
Z74bds7e580,2,6,2,0,0,0
Z7bdWrN5zF8,11,31,11,0,0,0
Z7dlrafLlDY,83,30,80,3,0,0
Z83dO1JYQME,0,6,0,0,0,0
Z87XePD6FDA,16,111,16,0,0,0
Z8OmpLk-iYM,1,2,1,0,0,0
Z8Ur_LujKWY,16,66,15,1,0,0
Z8fsOv70Fo0,20,6,20,0,0,0
Z8jPszE96Us,49,184,45,4,0,0
Z9C5B70R2R8,26,54,26,0,0,0
Z9__FCtWNpU,6,16,5,1,0,0
ZA2-uf21EJs,44,58,42,2,0,0
ZAJAX8q17zA,97,691,84,12,1,0
ZB2WqbWPkQk,8,10,8,0,0,0
ZB5hINBs-mk,6,2,6,0,0,0
ZBBiTbiUw2w,31,4,31,0,0,0
ZBF8P7W5uG8,255,1325,210,40,5,0
ZBM1asXSJsA,4,1,4,0,0,0
ZBQF006ClTo,510,1070,290,175,42,3
ZBTltxmjx2g,0,2,0,0,0,0
ZBijzFyvQaA,2,2,2,0,0,0
ZCfvU_l3BWw,108,292,97,10,1,0
ZDUb2qQOPj8,5,3,5,0,0,0
ZEKyi3-DDPw,14,4,14,0,0,0
ZEiv2ezFI8U,82,70,73,9,0,0
ZG3Xk5kzWKM,143,182,140,3,0,0
ZG9XD1oFII8,4,11,4,0,0,0
ZH1_pWi-pFw,46,42,45,1,0,0
ZHCx2TWhRkA,0,1,0,0,0,0
ZHEInx-AveA,5,1,5,0,0,0
ZIXl3vbDbZs,1,5,1,0,0,0
ZIjUD1WG51E,23,2,23,0,0,0
ZIt4vdezdJg,13,15,13,0,0,0
ZJKADh1Kq8k,1,5,1,0,0,0
ZK8MhETfhL4,25,15,24,1,0,0
ZKKU8tH0f3E,35,1,35,0,0,0
ZKzNdOiix2I,43,108,40,3,0,0
ZLHpp_QLzvg,113,162,108,5,0,0
ZM1WhnWBBLA,139,27,134,5,0,0
ZM5Loc8OfNo,168,915,127,35,6,0
ZMKsrHWueNA,18,28,18,0,0,0
ZMQyWMvdYAE,57,143,46,7,4,0
ZMSqSSQBZZc,0,3,0,0,0,0
ZMvICZYUFOs,5,2,5,0,0,0
ZN98pwWjr2o,45,38,39,6,0,0
ZNv-P0fNORI,66,82,66,0,0,0
ZO0dt1ozgJY,10,6,9,1,0,0
ZPH9NtUfA-g,54,172,52,2,0,0
ZPYdjlO6eIc,5,8,5,0,0,0
ZRJ9MeP6WmQ,55,123,54,1,0,0
ZRlIllQ-v7A,92,42,89,3,0,0
ZS2Ktvmi3vY,12,6,12,0,0,0
ZTTpm54cW8w,2,4,2,0,0,0
ZTj3CtgJoPg,0,1,0,0,0,0
ZUCyECcCP9Y,41,35,39,2,0,0
ZUarPoXCCbE,120,8,120,0,0,0
ZVA_jY96EvU,62,18,58,4,0,0
ZVHmxqA1Z2c,15,44,14,1,0,0
ZVZOc9wmtHc,100,239,94,6,0,0
ZWEWMOeJ9Is,1,2,1,0,0,0
ZWMAkTrFM2M,0,7,0,0,0,0
ZX0bfPNaK78,3,15,3,0,0,0
ZXQzgwpsvUE,66,11,66,0,0,0
ZXRFS4Wx03Y,10,25,10,0,0,0
ZXrUubjkYWs,77,223,68,8,1,0
ZY233mCNNus,0,2,0,0,0,0
ZYClYkzHpQI,552,1028,384,139,28,1
ZYMVT-H9Y4Y,61,152,59,2,0,0
ZYenJJQO4ps,407,1173,213,146,47,1
ZZbJD7HX7T4,12,109,12,0,0,0
Z_Pej0vcPGY,22,14,16,6,0,0
Z_dMFeFM-SI,4,0,4,0,0,0
ZaIigRiFqJU,0,2,0,0,0,0
ZaaE5qYM8Nc,163,27,163,0,0,0
Zb9WiAnDnA4,1,0,1,0,0,0
ZbEDu4jsXpc,118,769,107,11,0,0
Zc1XepIV4-U,331,328,297,34,0,0
Zc9a1Wo8j40,37,91,33,4,0,0
ZcBU6RAyO1E,35,13,34,1,0,0
ZcR3aN9TID8,17,15,14,3,0,0
Zcjxxhs9EC8,5,2,5,0,0,0
Zck05ou4oag,0,2,0,0,0,0
Zd680cjQevI,59,32,58,1,0,0
ZdI-Cqdsr2w,112,613,103,9,0,0
ZdID2E7IHpQ,37,9,37,0,0,0
ZdMofUFzHoM,2,0,2,0,0,0
ZdgcnLXZxFY,0,1,0,0,0,0
ZdsHqrK71F4,51,641,47,4,0,0
ZeO0HdndbWc,32,38,32,0,0,0
ZeQpo4zLg4c,74,93,74,0,0,0
ZegT54xtnPQ,31,38,31,0,0,0
ZfVM2BdYrKE,0,1,0,0,0,0
ZfbMD3QsCI4,73,133,64,9,0,0
ZftvYVZo-VU,14,59,14,0,0,0
ZfuU_I3f7t4,30,2,30,0,0,0
ZfzP6ymlGoQ,107,575,91,16,0,0
Zg6_a_uuW2I,29,49,29,0,0,0
ZgehSlKK0Mk,22,58,18,3,1,0
Zgn0NV1z_6o,81,199,73,7,1,0
ZgwXFFyJ-Mw,24,7,24,0,0,0
ZgxUaX--sY4,2,20,2,0,0,0
Zhc-ppUItL0,8,8,8,0,0,0
ZhuL0DkYBFc,0,1,0,0,0,0
Zhz2Z_KtpmY,24,29,22,2,0,0
ZiEfPULcLKA,47,5,47,0,0,0
ZiH3q6iaaLw,0,2,0,0,0,0
ZkjH5itxVtY,21,35,21,0,0,0
Zks9aV_Djeo,2,8,2,0,0,0
Zl4iP6F4OSM,4,13,4,0,0,0
Zl7sszhtCOY,163,377,104,43,15,1
ZlJ63b4RZzw,450,1150,310,101,36,3
ZlQvbxDlAYc,0,2,0,0,0,0
ZlhTZj2JhiA,5,20,5,0,0,0
ZnPjsZaoG8Y,13,44,12,1,0,0
ZnZ9bXsB0DI,1,0,1,0,0,0
ZnaINaKKEIQ,28,27,24,4,0,0
Zni48Poq-yA,2,0,2,0,0,0
ZnwE-25P5_w,14,22,14,0,0,0
ZoTcxqOMo0A,0,1,0,0,0,0
ZoktgXOFuto,9,12,9,0,0,0
ZonQhfke90o,156,401,122,31,3,0
Zp6sT1C7qjc,0,2,0,0,0,0
ZpnvoiLKcyk,27,29,27,0,0,0
Zpz68EmNWG0,2,2,2,0,0,0
Zq84yg1FhbY,3,2,3,0,0,0
ZqmuPzs2LDQ,117,19,113,4,0,0
ZqqYjlknlSA,44,344,41,3,0,0
Zr8WMKXNFqk,41,161,40,1,0,0
ZrSeCtYuGF0,89,179,86,3,0,0
ZrXKypyIHys,52,25,35,17,0,0
ZrbfgU6hMSQ,3,5,3,0,0,0
Zry1PFzCt78,30,50,30,0,0,0
ZryCihK3sw8,14,45,14,0,0,0
Zs0mMGWxN70,27,33,27,0,0,0
Zs1OAJkB0ww,109,266,105,4,0,0
ZsWNzdFCNp4,32,35,27,5,0,0
Zscxvv4iZdY,8,32,8,0,0,0
ZtSlfQpcskA,178,102,156,22,0,0
Ztcq3X01fmE,2,11,2,0,0,0
Zthbo5_WX24,97,13,97,0,0,0
ZtqKMUcwYPg,16,16,14,2,0,0
ZuHMVuzC9Jg,77,50,70,7,0,0
ZuldM5JqV68,85,43,85,0,0,0
ZutuaGoEp6s,0,1,0,0,0,0
Zv0M20Rey3E,42,47,42,0,0,0
ZvQw4Kxa5nk,29,131,24,4,1,0
ZxqUgkddwJM,38,24,38,0,0,0
ZxuCVeXUCC4,23,29,16,7,0,0
ZyTK-eQoOjE,132,112,101,26,5,0
ZyVmfg1ST2o,365,1235,295,50,19,1
Zz3-bmqIiX4,129,79,124,5,0,0
ZzIOf7w4PRw,0,2,0,0,0,0
ZzkWjA2c_1Q,0,1,0,0,0,0
_0Kbms6cM-M,3,3,3,0,0,0
_0Xjioet3JE,18,21,18,0,0,0
_0egoguwv3A,134,16,134,0,0,0
_13LUqfUT8M,11,1,11,0,0,0
_178uYhwfwU,224,694,190,30,4,0
_1F0Gye7qgM,12,5,12,0,0,0
_1O-kwdfmuo,42,63,40,2,0,0
_1wV3xcroRk,164,66,152,12,0,0
_25aGck95XQ,0,1,0,0,0,0
_270pM2cAQE,4,4,4,0,0,0
_2UYu3T-dTc,10,13,10,0,0,0
_2bIG2CHPW8,47,144,43,4,0,0
_2jj8aAf-5U,3,4,3,0,0,0
_3TPW7VaiwM,23,57,19,4,0,0
_3y72XERh_A,17,79,17,0,0,0
_4SKe3BqMGU,58,121,51,7,0,0
_4dvtQmeKxk,11,5,10,1,0,0
_51RKilYDec,7,0,7,0,0,0
_6Xt0qBxnbA,63,254,58,4,1,0
_6fvv3FeuZc,2,6,2,0,0,0
_6ixFNjFBZ8,121,634,108,13,0,0
_6xnAID5QmM,64,345,61,3,0,0
_7-Gv5f4svc,29,25,28,1,0,0
_71wze1YneM,10,7,10,0,0,0
_7RmqaLyulw,153,364,135,17,1,0
_7XRPndqYqs,2,21,2,0,0,0
_7mDTXZpHcs,148,143,118,30,0,0
_7o5z48lTi8,97,358,83,10,4,0
_7qFeFgABto,2,3,2,0,0,0
_9FK_-RjZhU,22,19,22,0,0,0
_9TonFJ4VTE,1,2,1,0,0,0
_9r4_80gWaQ,67,399,62,4,1,0
_AbRhsfz0ws,138,265,117,17,4,0
_Al5KsO7UVw,346,1254,270,57,15,4
_BXT4cd9bx8,240,562,228,12,0,0
_BcH5PC9wAg,24,0,24,0,0,0
_BhRHizixp4,1,0,1,0,0,0
_BjiMTKLng4,3,2,3,0,0,0
_CGeVoXh5Yk,131,38,129,2,0,0
_CXdVcZoI5A,7,10,7,0,0,0
_CcLpPde3L0,111,236,109,2,0,0
_CriatCk5sA,1,3,1,0,0,0
_DSch4d23yY,1,4,1,0,0,0
_EJBKgTbiOA,24,11,24,0,0,0
_EQP7aH9NA0,10,5,10,0,0,0
_FJwUCszqWM,5,35,5,0,0,0
_FUlQ0dvEo8,26,48,23,3,0,0
_GTArDioKfk,1,3,1,0,0,0
_HDvdpOQ_ME,215,1365,167,45,3,0
_HZDRQA27I4,0,2,0,0,0,0
_HusvAwutHw,32,220,28,4,0,0
_I37GjVWHKg,2,1,2,0,0,0
_Ia2f87smZg,243,1304,213,25,5,0
_JM6fNjBDgY,42,39,42,0,0,0
_K7oGl9SRcY,1,2,1,0,0,0
_KQ6KJtEmvc,12,9,12,0,0,0
_L0bTK3kUxQ,52,256,51,1,0,0
_MOJQD_tL0E,1,5,1,0,0,0
_MXL71Tyb3s,84,42,84,0,0,0
_MkXNz0b4t0,48,27,48,0,0,0
_NSw_65O3JY,6,8,6,0,0,0
_NeCoDpfwVc,26,35,26,0,0,0
_OCftGXP7QI,0,1,0,0,0,0
_Ox62dahPho,263,611,235,19,9,0
_PMA0R7lX14,43,137,30,11,2,0
_PUuXEx3tOE,17,13,17,0,0,0
_Pwz6Pr6AAc,0,1,0,0,0,0
_Q54PR-jebo,36,4,36,0,0,0
_QbaDL2WLcA,1,2,1,0,0,0
_QyHl2S3_6c,6,36,6,0,0,0
_RA6bfLk-9s,85,485,79,6,0,0
_RHV-ID42Mo,18,62,16,2,0,0
_S9vOO4KtTI,114,5,114,0,0,0
_SF09i4wK_Y,30,27,30,0,0,0
_TUcozsGYNk,44,65,44,0,0,0
_TUoGypvpgg,268,372,177,55,36,0
_T_nB3UmRhA,0,2,0,0,0,0
_Tav4Jkfr1o,5,7,5,0,0,0
_V1xEd0C6HI,77,160,68,7,2,0
_V2jg9k59ts,0,2,0,0,0,0
_VKXI68Tgqc,21,32,21,0,0,0
_VYfbbz5_PM,225,849,209,15,1,0
_WHObq7Ikww,7,7,6,1,0,0
_XOtTxFpBa8,0,1,0,0,0,0
_XVBOa8APiw,9,20,9,0,0,0
_Xpc94ffKGU,71,314,63,8,0,0
_Y9pDqyolOc,9,49,9,0,0,0
_YR5MOZbxEI,423,1177,263,125,34,1
_Z2z0SxxKp8,2,18,2,0,0,0
_ZMThDymEvo,27,31,26,1,0,0
_ZaU77zWqVA,13,9,13,0,0,0
_Zf3H_NIvl8,296,389,254,40,2,0
_ZwqCoPpFKE,17,8,17,0,0,0
_ZzoFAjmfz8,29,209,28,1,0,0
__A_pCZgvbo,24,202,22,2,0,0
__EJMX6ur3c,116,486,85,27,4,0
__UsNjSZ9jw,391,1189,240,124,26,1
____HiMbVOs,6,34,6,0,0,0
__cl4nNj5FA,252,1328,205,44,3,0
__f5tAbJoXE,22,3,22,0,0,0
__pT4hLeoIE,43,17,25,17,1,0
__tbVJzg5XI,20,13,20,0,0,0
_aVH6xvgKo0,16,5,16,0,0,0
_bm3o3DtJKE,18,10,16,2,0,0
_cTUuPtew2w,93,103,91,2,0,0
_cWNo8YgEFY,4,0,4,0,0,0
_cdA6QpGYvY,125,298,104,19,2,0
_cgpWqNTAP4,16,19,16,0,0,0
_dBcR4e8RB8,12,12,11,1,0,0
_dHEkONkXXM,8,50,8,0,0,0
_e2N7GeGF-U,98,646,84,12,2,0
_e5q-Yb6sFE,314,139,304,10,0,0
_efHypjQ0OU,95,344,84,11,0,0
_fyZtQ-ue40,2,4,2,0,0,0
_g9Kcand5a4,8,13,8,0,0,0
_giUx6VjKe8,2,5,2,0,0,0
_iJ5fLVgzpU,4,1,4,0,0,0
_iZBMvwLP4s,25,7,25,0,0,0
_l8zH5S93wU,0,5,0,0,0,0
_lHXLJ77YFM,35,318,28,7,0,0
_lR-R_LVK3Q,1,16,1,0,0,0
_m68NxyeQ8w,10,7,10,0,0,0
_mQnlUtB1Ts,48,317,45,3,0,0
_mjv7n4e5IQ,9,21,9,0,0,0
_nMM7k1Ihws,26,5,25,1,0,0
_nMpF6b_Heo,6,6,6,0,0,0
_naduISSs6Q,189,621,162,24,3,0
_nrXJBC06ik,56,88,52,4,0,0
_nrel89nT4k,36,17,35,1,0,0
_o6y_iTWu88,16,6,15,1,0,0
_olztD8CKOQ,385,103,361,20,4,0
_pNvWlaGmWY,0,1,0,0,0,0
_q2x0bGdhHQ,60,122,54,6,0,0
_qwPiD8gY6o,12,23,12,0,0,0
_rQOfd7Gac4,57,238,50,7,0,0
_rQXFXVUeeg,21,19,21,0,0,0
_s-x2e1BatY,0,2,0,0,0,0
_sAWjs755KU,3,3,3,0,0,0
_sMLrqrKQZ4,0,12,0,0,0,0
_t_jB9JjDno,10,50,9,1,0,0
_u0jj0I3KL0,5,2,5,0,0,0
_u4P365N3ZE,0,3,0,0,0,0
_u7FUh68MlE,15,3,14,1,0,0
_u9UjZVbOd8,167,610,142,18,6,1
_uMVj_xI5yI,19,34,17,2,0,0
_uXovS8BnTk,13,47,12,1,0,0
_voMvkR2wIE,250,139,169,78,3,0
_vt-HjL0_iU,1,2,1,0,0,0
_vwF22odGSU,121,228,98,22,1,0
_wOpgPGg87Q,149,364,141,8,0,0
_wjvRitSovM,232,1368,185,34,12,1
_wzd2srCEvE,27,46,27,0,0,0
_x6Ji1sFGuc,81,485,75,6,0,0
_xIJ1QGY9aI,140,502,131,9,0,0
_yKDVO3Lydk,0,1,0,0,0,0
_zVo0rImX1I,11,29,11,0,0,0
a-2iTFdtnvk,310,1270,230,61,18,1
a-CKKd1Dzzg,22,38,21,1,0,0
a-ISZ9dHSR4,58,98,53,5,0,0
a-JGWScprZQ,335,465,192,114,28,1
a-RVPz-lGv4,253,1347,191,55,7,0
a-vqzR839ZA,132,81,116,16,0,0
a-ybjl-fwtw,178,56,175,3,0,0
a0DZfjzmgFE,2,1,2,0,0,0
a0RLS40Qh-A,700,900,561,109,29,1
a1EvY3QH6ms,6,5,6,0,0,0
a1_9cdbHOxE,16,21,16,0,0,0
a1rqNjnbeTQ,26,11,22,4,0,0
a2SlqJ0Ke04,59,247,45,13,1,0
a2X6h713Uwk,20,31,20,0,0,0
a2_WY17I_Bs,115,305,100,13,2,0
a2g-XujyglQ,4,8,4,0,0,0
a39nL9mFl84,40,69,29,10,1,0
a3FD1IF9fps,119,4,119,0,0,0
a3OnKFb3q80,72,15,69,3,0,0
a3XAkFgbilU,1,6,1,0,0,0
a4YclLILnF0,49,58,47,2,0,0
a4i1h9OP2f4,70,8,70,0,0,0
a4vuXlP00_0,0,1,0,0,0,0
a5hIv2watNI,16,13,16,0,0,0
a6FY_kTpB00,148,429,132,14,2,0
a6L3458G_mo,2,1,2,0,0,0
a6uGWBHZSLE,36,81,33,3,0,0
a7E3bYmTzwk,5,2,5,0,0,0
a7mEvZiG1ec,2,0,2,0,0,0
a7p51yDbnZM,0,1,0,0,0,0
a8Mu92qqCBQ,29,27,29,0,0,0
a8a1jzwcDkk,8,0,8,0,0,0
a8hJGBj8oAo,1,2,1,0,0,0
a92eghkPDlE,7,7,7,0,0,0
a9h1pHY7A2s,45,39,45,0,0,0
aA5RQC3EQdc,145,590,126,18,1,0
aBCXOSWRuuc,1,0,1,0,0,0
aDiGNyvVFyE,21,51,20,1,0,0
aFCR0jp_oSg,4,40,4,0,0,0
aFDNr3du0fM,3,3,3,0,0,0
aFFyumE4Xi0,32,38,32,0,0,0
aGzAPUbViyg,289,1311,205,71,13,0
aH57Gk-uR58,13,3,12,1,0,0
aHCRbFAyp3c,3,2,3,0,0,0
aHVabx_K4BU,209,1391,170,36,3,0
aHePGGgQu1I,0,4,0,0,0,0
aHtCq06ccEM,10,4,10,0,0,0
aI9k5l_319Y,0,2,0,0,0,0
aIEjLhpsO0c,174,115,165,9,0,0
aJ7Dzmil1bA,9,5,9,0,0,0
aJJbSpXPZ7s,9,18,9,0,0,0
aJKysdtNINA,50,16,47,3,0,0
aJQOQWFAxOs,53,17,42,11,0,0
aJiGKt9oFYI,6,5,6,0,0,0
aJiSpab8p9U,144,3,144,0,0,0
aJxXp8Ff4_0,6,4,6,0,0,0
aJzJ1GYw1zw,156,14,156,0,0,0
aKDF083s4to,2,3,2,0,0,0
aKIM1IDTYvo,587,1013,372,151,60,4
aLDDq7HGlEU,18,53,18,0,0,0
aLg8ROVs7_s,0,6,0,0,0,0
aM1fxD1oDdc,0,7,0,0,0,0
aMC_c8POQ9g,0,3,0,0,0,0
aMNX5dloaB0,5,20,5,0,0,0
aNYHy7VlxDo,2,4,2,0,0,0
aO3R0aeBoqM,13,20,13,0,0,0
aP0Ru1O1teA,8,0,8,0,0,0
aPDB08LtDnc,5,9,5,0,0,0
aPM62iYi13g,11,24,11,0,0,0
aPj7Dg_6vRc,33,10,32,1,0,0
aPqD4CTclzI,212,199,179,26,7,0
aQCs2twUdhI,98,80,94,4,0,0
aQT7zwq610A,155,40,142,13,0,0
aQYjdnAklyM,34,151,33,1,0,0
aRneUaV43C8,14,4,14,0,0,0
aSZYbaib6kw,29,20,29,0,0,0
aTJkcqybxFU,1,1,1,0,0,0
aTtgCd4WMG4,35,28,35,0,0,0
aTx4PS3Cldg,43,171,34,9,0,0
aTyedfRzcI8,19,8,19,0,0,0
aUQSU0U5W8E,111,567,96,11,4,0
aUaR0UdQ43A,7,7,7,0,0,0
aUm3pAsj0tU,3,3,3,0,0,0
aVLHyIZ6bbE,1,1,1,0,0,0
aVtPbCIXGqg,12,73,12,0,0,0
aVxtj-zZPAo,9,27,9,0,0,0
aWMjrUyysS8,88,43,88,0,0,0
aXL-dyJvZC0,8,28,8,0,0,0
aXWAc7BL-ok,30,23,30,0,0,0
aZLQYmaPmT0,44,16,44,0,0,0
aZZU8rqCqmI,0,7,0,0,0,0
aZcUyGOR6Mk,22,26,21,1,0,0
aZhdcNNbtlM,0,1,0,0,0,0
aZiUvsEFeas,94,37,94,0,0,0
aaEG4xLq3ws,2,2,2,0,0,0
aaU0OB-PqK0,42,58,32,9,1,0
aaV4Pvs1rZ0,1,4,1,0,0,0
aafxHFTGS2c,106,583,95,8,3,0
ab2PaGv5LIs,275,269,216,43,14,2
ab6h7rgyWpc,198,179,197,1,0,0
acVk7iYcmJs,124,89,113,11,0,0
aceiiDmH8dI,69,77,66,3,0,0
acnweGON0aE,35,30,34,1,0,0
adGbitG9iTg,22,33,22,0,0,0
adYzvUxMbBE,160,281,145,15,0,0
adqLHUgn5bg,0,1,0,0,0,0
aeO6iabVPhs,9,8,9,0,0,0
af3zgbnXh-g,72,204,69,3,0,0
agSC-lQCDWs,9,5,8,1,0,0
ahAD9J7wz-M,7,4,7,0,0,0
ahAuzw29Qt0,12,5,12,0,0,0
ahLTGM65vqU,52,246,51,1,0,0
ai3W6xnqAsc,80,541,77,2,1,0
ain9lyy7mfU,69,179,65,4,0,0
aiw1p_h5os0,0,1,0,0,0,0
aj1S0pwtfh4,67,181,58,9,0,0
aj25saBndeg,1,4,1,0,0,0
akI7VVgCRtU,104,75,94,9,1,0
akNsSO2dd28,7,13,7,0,0,0
akOOyHEYoVM,233,443,209,20,4,0
amKCFJ-0frY,65,12,64,1,0,0
anjsBGrWB9s,210,554,177,23,10,0
aoj2QGexjkA,3,6,3,0,0,0
aoogtoIcwqo,3,19,3,0,0,0
appwd_oj7ko,9,9,8,1,0,0
aqojWgdqvI4,231,828,203,26,2,0
ar6i0gz_IsQ,113,14,113,0,0,0
arKLneqQ_kM,49,13,36,13,0,0
arXUs_iOYTY,531,286,450,76,5,0
arlM4Sw83i0,436,1144,330,82,22,2
arlwKAANDRs,66,34,63,3,0,0
asFANx6G4iE,606,974,429,124,53,0
atFVPzKHEpE,3,1,3,0,0,0
atKXI1w4l40,4,10,4,0,0,0
ataEXqpP0Ow,81,164,76,4,1,0
aucP9Im_g1k,36,15,36,0,0,0
av9Ztb9H3ak,162,197,108,40,14,0
avPtIERKfKU,0,3,0,0,0,0
avY-edCA6sE,2,0,2,0,0,0
avbIRykcikI,9,1,9,0,0,0
avkObSOk2tk,79,69,75,4,0,0
awTItbtEhnE,18,31,18,0,0,0
awqP1H2U9Lo,3,3,3,0,0,0
ax6rVURgKtg,89,217,77,10,2,0
ayCXl1VZUfE,44,317,38,5,1,0
ayT1CJ15Xoo,1,1,1,0,0,0
ayUGDjNysjo,1,7,1,0,0,0
azPzq5Imb1w,59,43,59,0,0,0
azrnsZe5el8,55,351,46,8,1,0
azrvxHCqv9M,6,5,6,0,0,0
b-9LyBcZFQY,1,2,1,0,0,0
b-aBab6eKO8,0,4,0,0,0,0
b02diM4uT7s,28,30,26,2,0,0
b03xg3DbAeM,57,192,51,6,0,0
b0MPCiHi8Rg,502,1098,252,165,82,3
b0fd6PKrPpw,188,279,180,8,0,0
b0ocCPjrqbQ,79,375,76,3,0,0
b0qyVQFDJCg,22,26,22,0,0,0
b1ZirC7oxlI,25,35,20,4,1,0
b3B1M3l4eVM,0,1,0,0,0,0
b3UhCnjH77Q,157,329,136,18,3,0
b3gBB1sj-wA,250,714,208,37,5,0
b3oCDOGfF_U,1,5,1,0,0,0
b5Km0nOkuuc,2,17,2,0,0,0
b5RcdaDXWSg,2,3,2,0,0,0
b5ct0WU84nA,0,1,0,0,0,0
b5tyNhvaZSQ,13,54,13,0,0,0
b6WG81QNNqk,252,1132,227,21,4,0
b6_3OYcOnl8,17,23,16,1,0,0
b6tyaacuN2w,233,1367,203,27,3,0
b6xESTWUAuw,7,100,7,0,0,0
b7VVVnfFVsA,40,12,40,0,0,0
b7Y9WjsE9LQ,35,45,32,2,1,0
